"","Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","Weekday","latitude","longitude"
"3654",25,3813683,"08/03/2021 09:00:00 PM",2021,"August",3,"Tuesday",21,"Melbourne Convention Exhibition Centre",158,"Weekday",-37.82401776,144.9560443
"3655",25,3820647,"08/08/2021 03:00:00 AM",2021,"August",8,"Sunday",3,"Melbourne Convention Exhibition Centre",11,"Weekend",-37.82401776,144.9560443
"3656",25,3814024,"08/04/2021 02:00:00 AM",2021,"August",4,"Wednesday",2,"Melbourne Convention Exhibition Centre",7,"Weekday",-37.82401776,144.9560443
"3657",25,3813343,"08/03/2021 04:00:00 PM",2021,"August",3,"Tuesday",16,"Melbourne Convention Exhibition Centre",598,"Weekday",-37.82401776,144.9560443
"3658",25,3820509,"08/08/2021 01:00:00 AM",2021,"August",8,"Sunday",1,"Melbourne Convention Exhibition Centre",28,"Weekend",-37.82401776,144.9560443
"3659",25,3817288,"08/06/2021 02:00:00 AM",2021,"August",6,"Friday",2,"Melbourne Convention Exhibition Centre",8,"Weekday",-37.82401776,144.9560443
"3660",25,3821199,"08/08/2021 11:00:00 AM",2021,"August",8,"Sunday",11,"Melbourne Convention Exhibition Centre",1064,"Weekend",-37.82401776,144.9560443
"3661",25,3814636,"08/04/2021 11:00:00 AM",2021,"August",4,"Wednesday",11,"Melbourne Convention Exhibition Centre",416,"Weekday",-37.82401776,144.9560443
"3662",25,3820578,"08/08/2021 02:00:00 AM",2021,"August",8,"Sunday",2,"Melbourne Convention Exhibition Centre",8,"Weekend",-37.82401776,144.9560443
"3663",25,3818648,"08/06/2021 10:00:00 PM",2021,"August",6,"Friday",22,"Melbourne Convention Exhibition Centre",104,"Weekday",-37.82401776,144.9560443
"3664",25,3810895,"08/02/2021 04:00:00 AM",2021,"August",2,"Monday",4,"Melbourne Convention Exhibition Centre",36,"Weekday",-37.82401776,144.9560443
"3665",25,3812595,"08/03/2021 05:00:00 AM",2021,"August",3,"Tuesday",5,"Melbourne Convention Exhibition Centre",77,"Weekday",-37.82401776,144.9560443
"3666",25,3817220,"08/06/2021 01:00:00 AM",2021,"August",6,"Friday",1,"Melbourne Convention Exhibition Centre",12,"Weekday",-37.82401776,144.9560443
"3667",25,3818716,"08/06/2021 11:00:00 PM",2021,"August",6,"Friday",23,"Melbourne Convention Exhibition Centre",70,"Weekday",-37.82401776,144.9560443
"3668",25,3812731,"08/03/2021 07:00:00 AM",2021,"August",3,"Tuesday",7,"Melbourne Convention Exhibition Centre",411,"Weekday",-37.82401776,144.9560443
"3669",25,3811371,"08/02/2021 11:00:00 AM",2021,"August",2,"Monday",11,"Melbourne Convention Exhibition Centre",490,"Weekday",-37.82401776,144.9560443
"3670",25,3820095,"08/07/2021 07:00:00 PM",2021,"August",7,"Saturday",19,"Melbourne Convention Exhibition Centre",158,"Weekend",-37.82401776,144.9560443
"3671",25,3820302,"08/07/2021 10:00:00 PM",2021,"August",7,"Saturday",22,"Melbourne Convention Exhibition Centre",129,"Weekend",-37.82401776,144.9560443
"3672",25,3820992,"08/08/2021 08:00:00 AM",2021,"August",8,"Sunday",8,"Melbourne Convention Exhibition Centre",347,"Weekend",-37.82401776,144.9560443
"3673",25,3818444,"08/06/2021 07:00:00 PM",2021,"August",6,"Friday",19,"Melbourne Convention Exhibition Centre",177,"Weekday",-37.82401776,144.9560443
"3674",25,3814500,"08/04/2021 09:00:00 AM",2021,"August",4,"Wednesday",9,"Melbourne Convention Exhibition Centre",448,"Weekday",-37.82401776,144.9560443
"3675",25,3819129,"08/07/2021 05:00:00 AM",2021,"August",7,"Saturday",5,"Melbourne Convention Exhibition Centre",56,"Weekend",-37.82401776,144.9560443
"3676",25,3814704,"08/04/2021 12:00:00 PM",2021,"August",4,"Wednesday",12,"Melbourne Convention Exhibition Centre",615,"Weekday",-37.82401776,144.9560443
"3677",25,3816608,"08/05/2021 04:00:00 PM",2021,"August",5,"Thursday",16,"Melbourne Convention Exhibition Centre",847,"Weekday",-37.82401776,144.9560443
"3678",25,3818853,"08/07/2021 01:00:00 AM",2021,"August",7,"Saturday",1,"Melbourne Convention Exhibition Centre",16,"Weekend",-37.82401776,144.9560443
"3679",25,3810963,"08/02/2021 05:00:00 AM",2021,"August",2,"Monday",5,"Melbourne Convention Exhibition Centre",86,"Weekday",-37.82401776,144.9560443
"3680",25,3814908,"08/04/2021 03:00:00 PM",2021,"August",4,"Wednesday",15,"Melbourne Convention Exhibition Centre",603,"Weekday",-37.82401776,144.9560443
"3681",25,3812663,"08/03/2021 06:00:00 AM",2021,"August",3,"Tuesday",6,"Melbourne Convention Exhibition Centre",229,"Weekday",-37.82401776,144.9560443
"3682",25,3811235,"08/02/2021 09:00:00 AM",2021,"August",2,"Monday",9,"Melbourne Convention Exhibition Centre",416,"Weekday",-37.82401776,144.9560443
"3683",25,3813956,"08/04/2021 01:00:00 AM",2021,"August",4,"Wednesday",1,"Melbourne Convention Exhibition Centre",15,"Weekday",-37.82401776,144.9560443
"3684",25,3821544,"08/08/2021 04:00:00 PM",2021,"August",8,"Sunday",16,"Melbourne Convention Exhibition Centre",725,"Weekend",-37.82401776,144.9560443
"3685",25,3816132,"08/05/2021 09:00:00 AM",2021,"August",5,"Thursday",9,"Melbourne Convention Exhibition Centre",462,"Weekday",-37.82401776,144.9560443
"3686",25,3819612,"08/07/2021 12:00:00 PM",2021,"August",7,"Saturday",12,"Melbourne Convention Exhibition Centre",617,"Weekend",-37.82401776,144.9560443
"3687",25,3816336,"08/05/2021 12:00:00 PM",2021,"August",5,"Thursday",12,"Melbourne Convention Exhibition Centre",544,"Weekday",-37.82401776,144.9560443
"3688",25,3813207,"08/03/2021 02:00:00 PM",2021,"August",3,"Tuesday",14,"Melbourne Convention Exhibition Centre",509,"Weekday",-37.82401776,144.9560443
"3689",25,3813547,"08/03/2021 07:00:00 PM",2021,"August",3,"Tuesday",19,"Melbourne Convention Exhibition Centre",212,"Weekday",-37.82401776,144.9560443
"3690",25,3811847,"08/02/2021 06:00:00 PM",2021,"August",2,"Monday",18,"Melbourne Convention Exhibition Centre",608,"Weekday",-37.82401776,144.9560443
"3691",25,3819474,"08/07/2021 10:00:00 AM",2021,"August",7,"Saturday",10,"Melbourne Convention Exhibition Centre",596,"Weekend",-37.82401776,144.9560443
"3692",25,3814772,"08/04/2021 01:00:00 PM",2021,"August",4,"Wednesday",13,"Melbourne Convention Exhibition Centre",662,"Weekday",-37.82401776,144.9560443
"3693",25,3819957,"08/07/2021 05:00:00 PM",2021,"August",7,"Saturday",17,"Melbourne Convention Exhibition Centre",348,"Weekend",-37.82401776,144.9560443
"3694",25,3816676,"08/05/2021 05:00:00 PM",2021,"August",5,"Thursday",17,"Melbourne Convention Exhibition Centre",1119,"Weekday",-37.82401776,144.9560443
"3695",25,3811099,"08/02/2021 07:00:00 AM",2021,"August",2,"Monday",7,"Melbourne Convention Exhibition Centre",450,"Weekday",-37.82401776,144.9560443
"3696",25,3818991,"08/07/2021 03:00:00 AM",2021,"August",7,"Saturday",3,"Melbourne Convention Exhibition Centre",10,"Weekend",-37.82401776,144.9560443
"3697",25,3816200,"08/05/2021 10:00:00 AM",2021,"August",5,"Thursday",10,"Melbourne Convention Exhibition Centre",379,"Weekday",-37.82401776,144.9560443
"3698",25,3814092,"08/04/2021 03:00:00 AM",2021,"August",4,"Wednesday",3,"Melbourne Convention Exhibition Centre",6,"Weekday",-37.82401776,144.9560443
"3699",25,3817696,"08/06/2021 08:00:00 AM",2021,"August",6,"Friday",8,"Melbourne Convention Exhibition Centre",308,"Weekday",-37.82401776,144.9560443
"3700",25,3814432,"08/04/2021 08:00:00 AM",2021,"August",4,"Wednesday",8,"Melbourne Convention Exhibition Centre",535,"Weekday",-37.82401776,144.9560443
"3701",25,3811643,"08/02/2021 03:00:00 PM",2021,"August",2,"Monday",15,"Melbourne Convention Exhibition Centre",747,"Weekday",-37.82401776,144.9560443
"3702",25,3816404,"08/05/2021 01:00:00 PM",2021,"August",5,"Thursday",13,"Melbourne Convention Exhibition Centre",639,"Weekday",-37.82401776,144.9560443
"3703",25,3821268,"08/08/2021 12:00:00 PM",2021,"August",8,"Sunday",12,"Melbourne Convention Exhibition Centre",1123,"Weekend",-37.82401776,144.9560443
"3704",25,3810691,"08/02/2021 01:00:00 AM",2021,"August",2,"Monday",1,"Melbourne Convention Exhibition Centre",21,"Weekday",-37.82401776,144.9560443
"3705",25,3813615,"08/03/2021 08:00:00 PM",2021,"August",3,"Tuesday",20,"Melbourne Convention Exhibition Centre",155,"Weekday",-37.82401776,144.9560443
"3706",25,3810623,"08/02/2021 12:00:00 AM",2021,"August",2,"Monday",0,"Melbourne Convention Exhibition Centre",24,"Weekday",-37.82401776,144.9560443
"3707",25,3812527,"08/03/2021 04:00:00 AM",2021,"August",3,"Tuesday",4,"Melbourne Convention Exhibition Centre",10,"Weekday",-37.82401776,144.9560443
"3708",25,3810827,"08/02/2021 03:00:00 AM",2021,"August",2,"Monday",3,"Melbourne Convention Exhibition Centre",28,"Weekday",-37.82401776,144.9560443
"3709",25,3817424,"08/06/2021 04:00:00 AM",2021,"August",6,"Friday",4,"Melbourne Convention Exhibition Centre",27,"Weekday",-37.82401776,144.9560443
"3710",25,3815724,"08/05/2021 03:00:00 AM",2021,"August",5,"Thursday",3,"Melbourne Convention Exhibition Centre",13,"Weekday",-37.82401776,144.9560443
"3711",25,3815112,"08/04/2021 06:00:00 PM",2021,"August",4,"Wednesday",18,"Melbourne Convention Exhibition Centre",473,"Weekday",-37.82401776,144.9560443
"3712",25,3811439,"08/02/2021 12:00:00 PM",2021,"August",2,"Monday",12,"Melbourne Convention Exhibition Centre",628,"Weekday",-37.82401776,144.9560443
"3713",25,3813479,"08/03/2021 06:00:00 PM",2021,"August",3,"Tuesday",18,"Melbourne Convention Exhibition Centre",571,"Weekday",-37.82401776,144.9560443
"3714",25,3818512,"08/06/2021 08:00:00 PM",2021,"August",6,"Friday",20,"Melbourne Convention Exhibition Centre",104,"Weekday",-37.82401776,144.9560443
"3715",25,3821682,"08/08/2021 06:00:00 PM",2021,"August",8,"Sunday",18,"Melbourne Convention Exhibition Centre",364,"Weekend",-37.82401776,144.9560443
"3716",25,3818036,"08/06/2021 01:00:00 PM",2021,"August",6,"Friday",13,"Melbourne Convention Exhibition Centre",319,"Weekday",-37.82401776,144.9560443
"3717",25,3811915,"08/02/2021 07:00:00 PM",2021,"August",2,"Monday",19,"Melbourne Convention Exhibition Centre",239,"Weekday",-37.82401776,144.9560443
"3718",25,3812051,"08/02/2021 09:00:00 PM",2021,"August",2,"Monday",21,"Melbourne Convention Exhibition Centre",150,"Weekday",-37.82401776,144.9560443
"3719",25,3812459,"08/03/2021 03:00:00 AM",2021,"August",3,"Tuesday",3,"Melbourne Convention Exhibition Centre",6,"Weekday",-37.82401776,144.9560443
"3720",25,3821406,"08/08/2021 02:00:00 PM",2021,"August",8,"Sunday",14,"Melbourne Convention Exhibition Centre",935,"Weekend",-37.82401776,144.9560443
"3721",25,3811167,"08/02/2021 08:00:00 AM",2021,"August",2,"Monday",8,"Melbourne Convention Exhibition Centre",617,"Weekday",-37.82401776,144.9560443
"3722",25,3817356,"08/06/2021 03:00:00 AM",2021,"August",6,"Friday",3,"Melbourne Convention Exhibition Centre",6,"Weekday",-37.82401776,144.9560443
"3723",25,3815656,"08/05/2021 02:00:00 AM",2021,"August",5,"Thursday",2,"Melbourne Convention Exhibition Centre",10,"Weekday",-37.82401776,144.9560443
"3724",25,3816948,"08/05/2021 09:00:00 PM",2021,"August",5,"Thursday",21,"Melbourne Convention Exhibition Centre",143,"Weekday",-37.82401776,144.9560443
"3725",25,3820233,"08/07/2021 09:00:00 PM",2021,"August",7,"Saturday",21,"Melbourne Convention Exhibition Centre",153,"Weekend",-37.82401776,144.9560443
"3726",25,3817628,"08/06/2021 07:00:00 AM",2021,"August",6,"Friday",7,"Melbourne Convention Exhibition Centre",322,"Weekday",-37.82401776,144.9560443
"3727",25,3812935,"08/03/2021 10:00:00 AM",2021,"August",3,"Tuesday",10,"Melbourne Convention Exhibition Centre",375,"Weekday",-37.82401776,144.9560443
"3728",25,3817968,"08/06/2021 12:00:00 PM",2021,"August",6,"Friday",12,"Melbourne Convention Exhibition Centre",331,"Weekday",-37.82401776,144.9560443
"3729",25,3818580,"08/06/2021 09:00:00 PM",2021,"August",6,"Friday",21,"Melbourne Convention Exhibition Centre",112,"Weekday",-37.82401776,144.9560443
"3730",25,3818104,"08/06/2021 02:00:00 PM",2021,"August",6,"Friday",14,"Melbourne Convention Exhibition Centre",357,"Weekday",-37.82401776,144.9560443
"3731",25,3821337,"08/08/2021 01:00:00 PM",2021,"August",8,"Sunday",13,"Melbourne Convention Exhibition Centre",1106,"Weekend",-37.82401776,144.9560443
"3732",25,3818784,"08/07/2021 12:00:00 AM",2021,"August",7,"Saturday",0,"Melbourne Convention Exhibition Centre",14,"Weekend",-37.82401776,144.9560443
"3733",25,3819267,"08/07/2021 07:00:00 AM",2021,"August",7,"Saturday",7,"Melbourne Convention Exhibition Centre",131,"Weekend",-37.82401776,144.9560443
"3734",25,3818376,"08/06/2021 06:00:00 PM",2021,"August",6,"Friday",18,"Melbourne Convention Exhibition Centre",424,"Weekday",-37.82401776,144.9560443
"3735",25,3815180,"08/04/2021 07:00:00 PM",2021,"August",4,"Wednesday",19,"Melbourne Convention Exhibition Centre",225,"Weekday",-37.82401776,144.9560443
"3736",25,3813888,"08/04/2021 12:00:00 AM",2021,"August",4,"Wednesday",0,"Melbourne Convention Exhibition Centre",28,"Weekday",-37.82401776,144.9560443
"3737",25,3820164,"08/07/2021 08:00:00 PM",2021,"August",7,"Saturday",20,"Melbourne Convention Exhibition Centre",131,"Weekend",-37.82401776,144.9560443
"3738",25,3812799,"08/03/2021 08:00:00 AM",2021,"August",3,"Tuesday",8,"Melbourne Convention Exhibition Centre",534,"Weekday",-37.82401776,144.9560443
"3739",25,3817084,"08/05/2021 11:00:00 PM",2021,"August",5,"Thursday",23,"Melbourne Convention Exhibition Centre",82,"Weekday",-37.82401776,144.9560443
"3740",25,3814364,"08/04/2021 07:00:00 AM",2021,"August",4,"Wednesday",7,"Melbourne Convention Exhibition Centre",420,"Weekday",-37.82401776,144.9560443
"3741",25,3817900,"08/06/2021 11:00:00 AM",2021,"August",6,"Friday",11,"Melbourne Convention Exhibition Centre",268,"Weekday",-37.82401776,144.9560443
"3742",25,3821061,"08/08/2021 09:00:00 AM",2021,"August",8,"Sunday",9,"Melbourne Convention Exhibition Centre",559,"Weekend",-37.82401776,144.9560443
"3743",25,3821130,"08/08/2021 10:00:00 AM",2021,"August",8,"Sunday",10,"Melbourne Convention Exhibition Centre",789,"Weekend",-37.82401776,144.9560443
"3744",25,3813003,"08/03/2021 11:00:00 AM",2021,"August",3,"Tuesday",11,"Melbourne Convention Exhibition Centre",454,"Weekday",-37.82401776,144.9560443
"3745",25,3818308,"08/06/2021 05:00:00 PM",2021,"August",6,"Friday",17,"Melbourne Convention Exhibition Centre",551,"Weekday",-37.82401776,144.9560443
"3746",25,3821958,"08/08/2021 10:00:00 PM",2021,"August",8,"Sunday",22,"Melbourne Convention Exhibition Centre",107,"Weekend",-37.82401776,144.9560443
"3747",25,3811031,"08/02/2021 06:00:00 AM",2021,"August",2,"Monday",6,"Melbourne Convention Exhibition Centre",236,"Weekday",-37.82401776,144.9560443
"3748",25,3812323,"08/03/2021 01:00:00 AM",2021,"August",3,"Tuesday",1,"Melbourne Convention Exhibition Centre",18,"Weekday",-37.82401776,144.9560443
"3749",25,3819405,"08/07/2021 09:00:00 AM",2021,"August",7,"Saturday",9,"Melbourne Convention Exhibition Centre",475,"Weekend",-37.82401776,144.9560443
"3750",25,3816812,"08/05/2021 07:00:00 PM",2021,"August",5,"Thursday",19,"Melbourne Convention Exhibition Centre",303,"Weekday",-37.82401776,144.9560443
"3751",25,3815860,"08/05/2021 05:00:00 AM",2021,"August",5,"Thursday",5,"Melbourne Convention Exhibition Centre",95,"Weekday",-37.82401776,144.9560443
"3752",25,3815928,"08/05/2021 06:00:00 AM",2021,"August",5,"Thursday",6,"Melbourne Convention Exhibition Centre",214,"Weekday",-37.82401776,144.9560443
"3753",25,3813411,"08/03/2021 05:00:00 PM",2021,"August",3,"Tuesday",17,"Melbourne Convention Exhibition Centre",714,"Weekday",-37.82401776,144.9560443
"3754",25,3817832,"08/06/2021 10:00:00 AM",2021,"August",6,"Friday",10,"Melbourne Convention Exhibition Centre",248,"Weekday",-37.82401776,144.9560443
"3755",25,3815316,"08/04/2021 09:00:00 PM",2021,"August",4,"Wednesday",21,"Melbourne Convention Exhibition Centre",150,"Weekday",-37.82401776,144.9560443
"3756",25,3819681,"08/07/2021 01:00:00 PM",2021,"August",7,"Saturday",13,"Melbourne Convention Exhibition Centre",634,"Weekend",-37.82401776,144.9560443
"3757",25,3814568,"08/04/2021 10:00:00 AM",2021,"August",4,"Wednesday",10,"Melbourne Convention Exhibition Centre",414,"Weekday",-37.82401776,144.9560443
"3758",25,3813275,"08/03/2021 03:00:00 PM",2021,"August",3,"Tuesday",15,"Melbourne Convention Exhibition Centre",551,"Weekday",-37.82401776,144.9560443
"3759",25,3816540,"08/05/2021 03:00:00 PM",2021,"August",5,"Thursday",15,"Melbourne Convention Exhibition Centre",639,"Weekday",-37.82401776,144.9560443
"3760",25,3816744,"08/05/2021 06:00:00 PM",2021,"August",5,"Thursday",18,"Melbourne Convention Exhibition Centre",616,"Weekday",-37.82401776,144.9560443
"3761",25,3819543,"08/07/2021 11:00:00 AM",2021,"August",7,"Saturday",11,"Melbourne Convention Exhibition Centre",676,"Weekend",-37.82401776,144.9560443
"3762",25,3814840,"08/04/2021 02:00:00 PM",2021,"August",4,"Wednesday",14,"Melbourne Convention Exhibition Centre",535,"Weekday",-37.82401776,144.9560443
"3763",25,3820026,"08/07/2021 06:00:00 PM",2021,"August",7,"Saturday",18,"Melbourne Convention Exhibition Centre",300,"Weekend",-37.82401776,144.9560443
"3764",25,3817492,"08/06/2021 05:00:00 AM",2021,"August",6,"Friday",5,"Melbourne Convention Exhibition Centre",73,"Weekday",-37.82401776,144.9560443
"3765",25,3811575,"08/02/2021 02:00:00 PM",2021,"August",2,"Monday",14,"Melbourne Convention Exhibition Centre",756,"Weekday",-37.82401776,144.9560443
"3766",25,3814228,"08/04/2021 05:00:00 AM",2021,"August",4,"Wednesday",5,"Melbourne Convention Exhibition Centre",77,"Weekday",-37.82401776,144.9560443
"3767",25,3821613,"08/08/2021 05:00:00 PM",2021,"August",8,"Sunday",17,"Melbourne Convention Exhibition Centre",573,"Weekend",-37.82401776,144.9560443
"3768",25,3816268,"08/05/2021 11:00:00 AM",2021,"August",5,"Thursday",11,"Melbourne Convention Exhibition Centre",421,"Weekday",-37.82401776,144.9560443
"3769",25,3815452,"08/04/2021 11:00:00 PM",2021,"August",4,"Wednesday",23,"Melbourne Convention Exhibition Centre",78,"Weekday",-37.82401776,144.9560443
"3770",25,3821751,"08/08/2021 07:00:00 PM",2021,"August",8,"Sunday",19,"Melbourne Convention Exhibition Centre",176,"Weekend",-37.82401776,144.9560443
"3771",25,3820440,"08/08/2021 12:00:00 AM",2021,"August",8,"Sunday",0,"Melbourne Convention Exhibition Centre",17,"Weekend",-37.82401776,144.9560443
"3772",25,3813071,"08/03/2021 12:00:00 PM",2021,"August",3,"Tuesday",12,"Melbourne Convention Exhibition Centre",492,"Weekday",-37.82401776,144.9560443
"3773",25,3821820,"08/08/2021 08:00:00 PM",2021,"August",8,"Sunday",20,"Melbourne Convention Exhibition Centre",117,"Weekend",-37.82401776,144.9560443
"3774",25,3818172,"08/06/2021 03:00:00 PM",2021,"August",6,"Friday",15,"Melbourne Convention Exhibition Centre",417,"Weekday",-37.82401776,144.9560443
"3775",25,3822027,"08/08/2021 11:00:00 PM",2021,"August",8,"Sunday",23,"Melbourne Convention Exhibition Centre",61,"Weekend",-37.82401776,144.9560443
"3776",25,3815588,"08/05/2021 01:00:00 AM",2021,"August",5,"Thursday",1,"Melbourne Convention Exhibition Centre",24,"Weekday",-37.82401776,144.9560443
"3777",25,3819819,"08/07/2021 03:00:00 PM",2021,"August",7,"Saturday",15,"Melbourne Convention Exhibition Centre",633,"Weekend",-37.82401776,144.9560443
"3778",25,3815792,"08/05/2021 04:00:00 AM",2021,"August",5,"Thursday",4,"Melbourne Convention Exhibition Centre",29,"Weekday",-37.82401776,144.9560443
"3779",25,3816880,"08/05/2021 08:00:00 PM",2021,"August",5,"Thursday",20,"Melbourne Convention Exhibition Centre",262,"Weekday",-37.82401776,144.9560443
"3780",25,3811507,"08/02/2021 01:00:00 PM",2021,"August",2,"Monday",13,"Melbourne Convention Exhibition Centre",739,"Weekday",-37.82401776,144.9560443
"3781",25,3820371,"08/07/2021 11:00:00 PM",2021,"August",7,"Saturday",23,"Melbourne Convention Exhibition Centre",58,"Weekend",-37.82401776,144.9560443
"3782",25,3814296,"08/04/2021 06:00:00 AM",2021,"August",4,"Wednesday",6,"Melbourne Convention Exhibition Centre",263,"Weekday",-37.82401776,144.9560443
"3783",25,3811779,"08/02/2021 05:00:00 PM",2021,"August",2,"Monday",17,"Melbourne Convention Exhibition Centre",964,"Weekday",-37.82401776,144.9560443
"3784",25,3820854,"08/08/2021 06:00:00 AM",2021,"August",8,"Sunday",6,"Melbourne Convention Exhibition Centre",103,"Weekend",-37.82401776,144.9560443
